Local authority code,LookUp_BoroughName,WardCode,WardName,Year ending Mar 2008,Year ending Jun 2008,Year ending Sep 2008,Year ending Dec 2008,Year ending Mar 2009,Year ending Jun 2009,Year ending Sep 2009,Year ending Dec 2009,Year ending Mar 2010,Year ending Jun 2010,Year ending Sep 2010,Year ending Dec 2010,Year ending Mar 2011,Year ending Jun 2011,Year ending Sep 2011,Year ending Dec 2011,Year ending Mar 2012,Year ending Jun 2012,Year ending Sep 2012,Year ending Dec 2012,Year ending Mar 2013,Year ending Jun 2013,Year ending Sep 2013,Year ending Dec 2013,Year ending Mar 2014,Year ending Jun 2014,Year ending Sep 2014,Year ending Dec 2014,Year ending Mar 2015,Year ending Jun 2015,Year ending Sep 2015,Year ending Dec 2015,Year ending Mar 2016,Year ending Jun 2016,Year ending Sep 2016,Year ending Dec 2016,Year ending Mar 2017,Year ending Jun 2017,Year ending Sep 2017,Year ending Dec 2017,Year ending Mar 2018,Year ending Jun 2018,Year ending Sep 2018,Year ending Dec 2018,Year ending Mar 2019,Year ending Jun 2019,Year ending Sep 2019,Year ending Dec 2019,Year ending Mar 2020,Year ending Jun 2020,Year ending Sep 2020,Year ending Dec 2020,Year ending Mar 2021,Year ending Jun 2021,Year ending Sep 2021,Year ending Dec 2021,Year ending Mar 2022,Year ending Jun 2022,Year ending Sep 2022,Year ending Dec 2022,Year ending Mar 2023
E09000025,Newham,E05000492,Stratford and New Town,251973.5651,252937.58621,252767.12471,248703.89873,238756.46181,233248.54749,231377.29858,232487.56769,228248.68878,224879.14371,226856.62745,228273.83688,232568.60959,232090.85542,231226.5618,233645.62443,233464.21649,234862.84229,235534.31907,238260.11556,245180.89362,241999.71875,250930.82383,247397.59048,252130.92889,265805.59276,272562.84454,284893.2987,295991.62857,310665.04405,330258.58555,363161.64599,373162.22434,381990.55102,374370.04775,403545.77994,409380.63659,436786.25116,446419.37474,447210.33146,449762.97596,451718.63875,464368.96209,486108.48817,503877.49639,508203.72552,531786.78148,526830.86979,536384.54737,534922.92265,517887.15487,492853.8871,494942.77406,504311.30303,494846.55205,521414.1319,532754.37367,536415.34188,534951.72131,514595.34802,492775.56481
E09000025,Newham,E05000485,Green Street East,222696.17763,224754.52593,223256.33645,215306.43373,206057.25,197922.01923,183453.27273,184020.28571,193535.69643,199911.19355,203884.53846,214328.03125,215639.2459,211396.53448,209466.96226,204365.74074,207206.53846,213214.8,220734.4898,220395.11628,212271.73913,207646.96078,207971.72727,217345.30769,228930.15152,240277.88136,254680.36232,257499.18919,267395.78571,267094.03226,278017.94118,295105.30864,313319.29885,325935.55556,330790.54054,338823.52941,345382.07547,356524.03846,374338.04348,379191,379825.53191,376611.62791,369980.39216,366522.72727,362812.5,361148.64865,351909.13793,368885.43478,385454.6,383798.47826,391073.7037,419742.57143,424543.65854,414088.16667,421458.49057,393574.5098,396700,409338.23529,411000,437029.65116,438566.07143
E09000025,Newham,E05000489,Plaistow North,210113.34028,210099.75,207718.06098,202244.84848,195910.88889,187086.61765,183083.97727,181136.44231,179201.46154,188009.41176,198312.65217,206405.93548,209113.01695,201396.03571,195872.23404,191613.63636,192440.47619,195104.65116,190211.11111,203008.49057,212450,214829.83871,217011.48649,219319.23077,214295.94595,238719.92784,257560.31111,271882.24742,280193.12381,290981.25275,303886.42478,314515.16,330254.92174,334553.50459,338958.1383,334392.42268,340409.26136,331418.42222,334599.48148,331918.85897,333692.74242,344958.84483,344095.69355,359502.79412,358035.88235,369794.30556,372686.62338,376106.71831,375788.63235,374909.56716,386592.91228,401735.42105,392988.40789,391232.34375,389161.27451,381117.1875,386436.02564,392837.58621,406299.61538,423854.82759,443639.64286
E09000025,Newham,E05000493,Wall End,225075.72772,226507.85641,222353.07483,219310.60526,213054.62195,202758.98148,193904.14894,197631.40351,203083.16667,205038.98438,209984.92537,205742.15385,206603.42857,207911.20253,205715.92593,211573.65385,208762.59494,208173.61111,207290.47619,208078.60656,207414.67213,208414.67213,205216.34328,206168.83117,211916.66667,219093.35165,232794.95,241081.58163,250048.49515,259486.02703,268169.43925,277505.04348,291813.21429,306543.03125,316704.21687,336664.0625,343980,342612.45283,337322.7451,340433.84615,341651,340381.13208,348742.85714,350164.70588,356667.74194,356520.3125,360887.5,363234.61538,361266.66667,364751.28205,368135.89744,377629.72973,382903.48837,379757.57576,379187.5,378261.5625,372196.68254,378526.40426,382127.09434,391636.29091,406755.71154
E09000025,Newham,E05000490,Plaistow South,224258.82979,222020.09174,218830.68182,213626.68,203396.66667,186681.01351,180255.36923,179929.98571,181000.84444,188206.44444,189076.39583,192783.96939,194040.54737,192567.71605,194534.58824,190016.6092,187941.89655,191263.59574,189856.08421,188192.07143,194701.35165,194543.9011,196831.57426,205808.6,210573.33824,221598.48026,230940.02516,242871.59615,251557.31757,257656.16667,273950.43165,288762.73973,307887.5061,317495.19745,327348.88514,333247.76423,341621.63366,343303.9,341101.47368,373659.93103,378769.73077,386222.54945,379113.42268,343128.37838,342812.5,339184.58333,348411.60256,355926.91667,347217.81707,357012.77612,353006.0339,347550,368521.62162,372317.34694,373261.17143,381476.01031,380491.29474,386935.81928,398946.42857,411279.41176,420206.52174
E09000025,Newham,E05000488,Manor Park,219306.96602,225538.95161,225722.28125,222673.49057,223132.84286,196634.96296,192695.18182,203496.44681,212249.71429,226777.26563,229907,229181.68831,239597.08333,233247.75,220223.62903,224005.72727,199376.08333,202697.64706,205340.39683,200983.05085,205675.4386,211416.59091,221871.52174,228610.18868,230081.51786,244481.45161,259311.23077,267995.23577,278909.18644,280739.70476,287787.7,286146.41304,307796.95652,328606.20354,345727.73267,368551.97059,384733.7973,375256.41176,375564.19178,381498.91525,381898.96774,395755.85938,394553,373219.7,367347.01429,365732.28125,386074.45313,436425.30769,441487.31915,453389.62791,411141.46341,415927.08333,451539.0625,463450.04545,493584.65934,488315.71084,496910.83077,482559.09091,433606.38298,481341.39344,469537.95455
E09000025,Newham,E05000491,Royal Docks,276402.6773,272365.9234,264577.1871,260165.82474,246090.89474,243901.89189,231905.27027,232754.21053,236091.47887,235589.67949,246318.06818,247937.59259,247804.20732,250846.82927,266103.09211,255058,247097.71739,247837.33108,242270.97222,258994.86093,277560.78788,280591.38384,273091.48413,276358.56794,271962.71642,280931.79333,299601.5619,309550.53333,317036,336179.54647,346313.37229,356194.75175,377807.29825,388846.17466,392407.30451,449331.09548,500691.92523,530791.04029,495876.56503,480977.08475,477483.54062,467395.35181,483634.92162,487381.66491,484462.55858,493891.67669,481095.6612,504240,509274.24883,498321.95175,484457.08451,513606.23736,518711.01241,523376.05641,542655.21478,518511.85185,490118.2625,466106.94656,464885.82781,473986.51613,465688.64286
E09000025,Newham,E05000486,Green Street West,223736.20155,223043.17391,224994.42105,225137.30263,228413.47458,231188.04348,222981.11111,213205,213932.90244,214087.475,223567.54054,224270.24324,216124.86111,223567.43243,220444.22222,227330.08929,226083.14815,221490.72727,215544.33333,197918.89189,206744.31111,199578.21569,209374.81667,222426.94915,225614.72222,241448.14815,260549.09091,263468.75,275363.63636,288274.19355,294174.98438,327581.23438,334179.88,352883,374173.41176,379686.7541,408704.25532,403793.64583,397548.72093,376651.46512,380163.32609,391064.5641,396000.46154,408813.88889,416867.85714,403816.12903,403285.97222,409711.9697,392153.71795,384657,384035.71429,396087.5,417936.38298,432561.69231,431425.81081,450109.53125,449019.13462,475720.32432,477171.24242,479090.02857,489828.11765
E09000025,Newham,E05000487,Little Ilford,212370.4557,211147.50237,208287.83432,211069.66116,196421.75,182569.25926,178699.97778,174666.64706,169873,179585.7,183249.21429,184016.35294,192098,191134.91954,189010.08333,187690.16456,185457.53012,184095.48611,181283.33333,183428.37838,188927.27273,188952.63514,187722.16867,195481.42857,196728,202483.94118,213610.26984,219446.57143,228816.88189,239287.5969,249357.63359,248166.8,259350.74627,264520.76271,274207.07547,294552.91262,299347.75281,304900,304136.9863,296471.25,317516.66667,344067.53247,349334.75342,372927.74576,371004.30909,335598.6875,342336.36364,346070.75472,321775.5,332161.65116,337887.52778,317825,353186.51282,358359.28,362904.98113,383353.90909,378830.2807,385233.53704,375654.42373,385749.36066,393001.30189
E09000025,Newham,E05000494,West Ham,223920.98204,224099.64336,221931.33036,220886.38667,220958.16667,209607.7451,208390.90909,201092.30769,201850.74627,203882.7037,204174.68675,214084.4026,211673.25333,218151.31944,222691.35714,219303.28767,219209.08537,220373.11594,224474.93421,218174.45455,225278.20779,225421.63095,227134.5,232614.82796,237468.25472,243709.71311,266686.96599,286998.25466,296283.8589,311866.82353,316855.15267,317877.88136,345500.7377,346078.06723,349574.68468,352405.14151,342950.60976,358459.14634,363286.41304,373933.33333,384044.68085,380633.72093,410334.70833,411739.01282,403615.20968,406394.52381,383054.65455,374699.36667,378564.66667,372955.64516,371778.98551,385475.9375,417140.10204,431331.60256,435068.47561,431447.90698,436808.98876,444440.14085,481068.84058,479683.09859,472000
E09000026,Redbridge,E05011239,Clayhall,344260.94972,343898.30769,339793.82877,341867.62727,334752.62637,331560,304549.18033,305249.86842,320724.60674,320604.66667,333144.71963,337479.95,342327.05607,343119.9,335730.72115,333186.22727,324072.2381,338806.40777,350391.51515,357561.98925,353839.94624,356653.61111,353902.26923,354692.26126,366357,364635.81538,371690.09449,379644.97727,382256.10078,403792.98374,425561.80328,450549.50893,476207.85156,484101.92661,498368.85417,503147.04082,491015.48,511040.0119,518654.45,522210.61039,531525.38272,525854.45,522510.83544,532849.24658,529824.25676,520668.85135,526048.78049,509564.88095,535802.29885,544296.1039,537004.6875,563121.01449,577572.28916,591717.3913,594144.0678,604927.35043,587686.17021,569601.44928,594528.15068,592397.21429,598533.89706
E09000026,Redbridge,E05011238,Churchfields,314394.22124,305767.02375,298111.55464,295656.62461,293083.50442,293848.65957,278304.14925,282339.40351,289402.00966,291249.37959,304293.82558,307623.53333,306431.97297,309212.9802,315173.63452,317158.19324,323363.08374,321298.62791,310409.125,309693.03763,299393.45161,310398.85119,334123.01531,349275.72489,365308.88259,364258.92278,375436.97083,377512.42105,380341.68981,397497.06404,412417.66953,434541.70175,455270.94672,461238.56855,472942.65865,471104.75897,467846.70492,480610.3027,487800.3388,501865.05114,511919.50968,504742.13333,496436.41611,512206.84076,522744.77215,516406.16456,521388.06897,508031.43357,493512.73885,501090.07634,517961.85185,526424.23529,545882.86842,557519.45982,557868.59276,561530.50746,561771.06878,538201.85517,547639.33533,567138.77665,583404.25568
E09000026,Redbridge,E05011240,Clementswood,237620.28994,235892.78571,236294.79845,225375.81522,221066.21429,211797.78846,198062.375,218372.54717,220745.52632,230689.56897,233202.75362,231145.75,229661.20968,227482.2807,226601.75926,230594.65517,226448.77778,223893.88136,225902.35593,220083.65625,226850.95238,224576.83333,231939.46429,235727.27273,239156.42857,245789.13636,245324.93182,254451.04444,261878.32099,276820.45455,289743.05556,293974.45205,307057.13187,311410.33333,311915.10465,323377.45455,328993.41071,332710.73214,351496.17308,357797.9375,371710.73585,381159.55319,384937.475,374527.64444,385339.16667,381961,368356.2766,364496.4902,343715.02083,336143.65909,349306.42,356073.80952,378302.22222,402020.37037,408923.43137,424201.82692,433127.55319,420606.2766,438583.33333,445124.375,432060.83333
E09000026,Redbridge,E05011234,Aldborough,256103.59447,259226.13587,261179.89189,254881.13559,242042.04211,231063.07692,218046.7033,224869.38776,232375.60606,242256.4486,252063.35185,249300.85149,245840.24074,237327.27835,241264.73267,244575.86111,247434.23853,252828.41748,246407.06796,250497.21212,248872.01923,248010.3913,250474.30233,243959.01143,259933.78075,265656.9901,283303.06024,298840.25114,302124.51691,309287.23383,332661.54878,344110.82738,345070.26344,356800.6686,346633.60839,365064.63265,367311.96377,365524.00667,374374.76761,361026.83571,374214.89063,385453.96522,385818.53125,405863.19231,403334.31633,393915.59794,406773.82979,404542.35,398858.77,407699.75,405509.47561,411999.89333,445044.82353,453789.52381,449081.44,456652.98387,447591.72414,438674.94681,443467.47423,451596.34021,461241.48352
E09000026,Redbridge,E05011241,Cranbrook,307324.75978,299180.11842,301139.05594,310036.02752,298499.31313,311575.87209,297507.35714,238830.50781,230131.81752,219767.71053,208987.15789,226034.82836,239312.82203,256852.11607,279451.90722,311129.03371,306338.71111,320328.86842,338898.56757,336591.97368,340723.24675,338145.86207,341403.69565,357790.47619,356349.18627,350815.66,358731.64045,366240.69474,372578.58537,378701.23377,381382.03333,413544.125,434758.65686,442324.7395,426849.89552,405329.97403,397050.78519,406192.45833,427797.62626,462160.70513,476859.15493,495333.33333,536216.66667,465482.87671,463947.53086,447555.88235,447008.24742,481082.91139,477460.66667,481609.16667,498458.35714,547065.5,582733.08197,567787.56962,570254,576129.54545,586911.76471,587541.91667,571042.62712,536721.43284,536930.58333
E09000026,Redbridge,E05011237,Chadwell,221799.11878,224725.23175,227018.652,229532.14124,226098.41085,217846.09649,204511.1215,197320.14151,196571.09848,200598.18792,206922.22436,210721.24675,214882.75694,219227.16788,214922.10791,207868.35556,207524.67939,211202.25874,218221.37037,228979.96503,229026.5411,227127.78986,227984.62963,233778.62963,235227.52778,241541.7963,245937.33523,239386.66316,247430.03465,248265.84239,258084.80861,272267.57477,280663.25455,289715.46512,301449.05405,317055.77011,329694.99371,329184.1375,327231.8961,325699.39726,327631.13223,335348.4918,348500.128,343085.9403,340563.04895,335723.48485,323083.87903,326157.02632,324516.53043,349774.3211,367902.91262,392527.52294,401295.45455,394507.66871,385230.42169,381008.56164,381621.15385,382902.13675,397949.1453,401435.49618,404483.33333
E09000026,Redbridge,E05011242,Fairlop,273094.97531,280799.38768,271713.61502,260543.5,248446.66667,220940.68807,221232.04,235255.26316,239356.92073,244032.5,254038.66272,251052.8141,254555.88158,256179.19565,242950.19868,245509.86667,252588.46835,256139.86275,265629.8806,263092.16429,258337.10938,259211.80519,262660.01875,269535.94048,267794.07735,278376.05319,293960.63054,304190.72857,316044.99038,323488.04167,322362.9779,334914.7027,345924.63776,359904.40513,372058.77612,388099.62032,402552.76879,408340.90608,395533.76887,396164.80608,399283.67384,397802.55682,415317.08716,421556.4527,411121.19231,419774.02344,419163.54167,420955.51587,431686.01639,416968.06422,414583.46296,423281.36667,442731.86131,465715.38068,470977.72067,471710.12821,470660.49296,462505.28571,466198.55738,488607.07813,483224.50909
E09000026,Redbridge,E05011236,Bridge,322219.9927,324147.53441,305143.55656,301353.68889,281838.87413,286645.67742,296133.93496,289012.5,298252.03704,302300.44199,316217.81538,338312.79121,335829.7754,326747.78235,322353.14765,311640.3625,304223.3662,317508.35256,305414.02907,303033.64458,302551.76301,299996.27778,316703.07292,326835.01887,338907.71721,350202.26587,366638.00394,373826.22672,387908.91597,389032.76889,395112.81395,412502.6484,413862.99558,426494.2765,441077.54737,444374.75581,461969.17419,482017.09868,497252.30636,502937.06286,505616.9939,511974.19162,504385.12346,511434.7931,519198.92908,507869.68939,494370.21324,492735.91304,486232.04167,481580.98077,485254.55396,516255.83942,558008.56354,543670.8,552557.22656,529860.996,502124.20574,513774.16071,506520.17683,553629.00568,562342.7205
E09000026,Redbridge,E05011235,Barkingside,271284.78492,272286.62963,276060.79182,274667.61749,265215.7482,257626.50794,250407.75,275418.30769,287609.37121,288959.75912,297098.16547,302474.96324,298451.93651,299616.54545,289361.15323,287227.91057,282760.28058,291323.40152,302510.82031,300631.44,312999.47368,310561.81416,317992.16379,328177.92126,340285.59231,346844.9078,352846.90511,363294.30882,364011.70139,370463.44961,384284.02027,379444.55975,400565.83832,404954.21569,405863.50694,429062.56098,431996.99029,445009.04762,452481.20833,466272.45833,471880,476915.71429,492767.89474,483219.64286,480386.55914,472504.8913,470984.94175,477273.13889,463553.59794,459669.12346,453047.05882,468370.83333,514156.46465,536929.47183,534343.23333,538486.38514,537066.625,540697.5,548680.10753,550777.71739,545495.26316
E09000026,Redbridge,E05011243,Fullwell,284147.94275,290819.0082,286419.43617,275036.28205,265752.03125,244919.84466,239130.83051,238547.22794,250884.82803,251518.00568,256991.33333,268690.31902,267123.51333,267290.86822,268906.56296,267213.73228,274697.47586,276673.4069,284391.06618,280282.03571,273525.75397,279473.36879,275840.71918,283266.64634,286380.19663,296449.20765,309000.44681,336602.3871,353659.41414,367223.6455,371572.06404,376516.85484,383949.52941,382074.90123,407884.58333,421569.86093,418868.74342,427050.37748,421689.91852,422617.59333,427290.18239,428443.44505,435963.35979,436781.71875,449011.29496,453044.00847,461555.31405,454071.17266,461336.21739,464985.89844,457424.32143,460184.52542,461857.64626,470781.66146,476602.43902,486040.15957,479328.59777,483275.46,501802.65468,505368.84173,532694.95798
E09000026,Redbridge,E05011250,Newbury,252605.24,258478.41969,258453.76978,254745.65306,251960.60274,233237.67164,225785.50725,222971.48148,228427.44681,228312.30769,239054.05941,246062.1875,253772.44318,256902.5,249320.5618,244286.07143,233318.05882,235810,241470.95588,255796.12676,257054.23077,254033.22368,252132.06897,251035.56122,260331.67273,265854.1165,289409.84,303105.14737,311652.52632,320023.02083,314521.76768,322164.78947,346947.69725,350064.59804,357401.6,366688.3956,355150.70423,373327.20779,393584.3125,394628.40278,407400.64286,404897.94521,387664.28571,394734.75714,385607.18919,382942.45161,396332.22727,390287.58904,385563,384735.85938,390949.12281,396284.90566,429593.75,433280.0625,415545.94118,437774.77011,433212.625,441426.9403,459015.56338,443019.25,456910.64063
E09000026,Redbridge,E05011251,Seven Kings,253550.37321,254034.55914,255523.46154,237552.64957,194733.94853,186572.83571,184984.94737,191159.4,224269.94828,236356.13462,245357.93333,250554.11828,245282.81176,251993.52273,250091.7284,250430.18987,245680.05814,240381.875,241307.62821,241694.72727,248963.26829,248517.10345,257504.79268,258453,259468.95238,259804.90826,263710.59524,276873.2377,290214.10377,300299.00943,314258.28125,326012.21698,332649.77778,336837.82645,352091.97391,362595.27,370755.4878,381609.82558,387184.50617,386725.94521,403666.58333,408471,391491.91935,404508.33333,390627.27273,371188.52459,389011.29032,402023.52941,394969.55696,407874.55224,414049.0678,405091.73469,423829.03846,446177.16216,448367.19512,451052.98851,462201.2987,453978.18841,452594.52703,450643.76712,452771.98529
E09000026,Redbridge,E05011244,Goodmayes,228028.4186,230548.70745,223321.6129,210518.78218,205813.81928,211955.22388,219131.94444,224720.82353,227446.08247,224713.24742,227650.36458,239767.04819,239676.08434,238549.33333,238642.1978,229785.83333,225111,216981.48148,215667.36111,205581.96104,212253.70238,221351.89412,224207.20879,246341.64835,263086.98925,275313.21101,286278.52941,287200.42373,272745.04098,275846.2844,271061.83486,287800.83333,306067.15179,313304.9619,334804.39175,320921.9798,336065.89773,331795.73404,332368.80645,363340.34884,365100.84524,371187.1375,393219.61333,370170.83333,365696.92308,359903.38983,334515.09434,357870,371561.22449,374860.83673,375552.56863,384176.55769,395666.8806,416464.28571,423430.85106,432260.86957,437676.82927,456729.47273,448311.44444,429166,409501.87692
E09000026,Redbridge,E05011254,Wanstead Park,354577.67153,356386.61069,353213.05714,352620.93976,338299.35593,320647.34615,344320.42308,367975.36364,366854.15493,383720.18987,387188.04348,386314.20455,392912.77778,391305,406712.5,397586.14458,402677.33333,409281.75,405061.38554,429737.05556,443206.60194,445001.28571,448958.0367,442446.56881,430784.17431,437622.75229,455575.67619,451939.91743,480005.00901,514598.58333,536126.08547,566871.73451,596462.11607,598612.72043,590840.21687,620434.06579,633089.12857,608781.50633,660889.58947,678857.22105,686345.45055,708357.39535,698156.90789,707857.33333,688973.84615,697972.22222,720926.1194,697392.66667,693784.30233,676978.31325,656255.84416,723803.40278,723008.21591,732177.99219,752296.91597,740631.63478,791806.22642,856437.7027,868644.40476,895175.90909,885850.98765
E09000026,Redbridge,E05011245,Hainault,225430.69919,230568.84286,226459.93197,223806.94215,218589.4,210829.82759,204344.25439,199789.84444,201447.27857,204824.28387,206284.02857,214281.15741,219940.53398,219632.25,225935.36036,223771.92913,218337.80255,221280.88435,218081.52672,218917.53676,221315.36585,219335.02899,224179.12081,225916.35503,227808.30387,231365.89247,240231.84577,251026.5544,261880.27861,266386.42347,278041.245,291074.63981,306604.69658,323103.625,335536.02183,349223.42995,356921.40719,356433.83333,358550.6383,364183.60825,374180.95122,381349.97748,395014.07282,392511,385305.57868,393441.47159,395154.97462,392360.34031,403318.93365,401766.39706,404322.13376,447095.18125,447361,429006.42922,419233.9375,399721.63636,397826.40306,408657.25333,415162.13605,415070.96992,419931.25439
E09000026,Redbridge,E05011248,Mayfield,307211.29565,309949.86567,295601.53302,277491.65294,266049.63804,254691.1958,244713.80714,245997.69343,250328.40845,256300.49333,272950.35088,287874.66942,295282.35849,292330.9802,295887.4898,275584.79,263256.64078,257932.23958,249581.81818,263478.04878,263218.88889,282497.03922,279657.28696,275470.37209,287945.72593,285324.74265,293182.21739,312850.75373,318276.72932,323875.5,343816.08065,350169.91406,373609.92647,391953.74016,408520.02963,424115.07317,422462.42478,419546.49167,416662.38095,408437.78947,405852.82353,423407.76316,414709.14474,428459.14773,424762.69231,406864.04494,418807.1236,420699.19512,436564.45333,439846.04545,406606.55738,440878.78788,454702.53165,498003.93701,517299.96,506973.86957,516087.91667,508447.98701,495254.37805,490316.37349,491963.80282
E09000026,Redbridge,E05011247,Loxford,227967.52551,225324.16279,222054.69231,217598.36634,209307.24638,190827.08333,197526.66667,191798,190941.85507,195916.5,189390.475,192428.57143,197643.75,200944.8125,212539.30556,209024.30769,210652.45283,206577.34694,196913.83721,195601.51613,199543.55556,202346.30882,203467.68421,218213.89706,216415.75949,217297,218947.84946,225992.15596,238514.82301,238543.125,256322.07627,261236.45455,269181.08333,282221.86916,279262.75789,294287.025,302674.77193,306802.71429,308568.96552,312266.66667,307258.73016,325008.87097,327509.32203,321979.78723,330131.25,301432.43243,307691.17647,307309.52381,305627.65957,309993.08511,309013.77551,326747.90385,336789.81667,339849.60526,338777.97297,332462.73239,345186.33333,353094.35849,345214.21429,363232.07143,348434.67391
E09000026,Redbridge,E05011253,Valentines,262691.5102,263911.72917,259359.51807,238709.8125,225970.8156,212028.16667,211619.19811,212864.27857,220588.75887,218505.09948,214638.98522,229636.0274,227680.13669,244437.02128,245707.93103,243986.53333,253284.89247,247169.56522,259762.5,267332.6087,269343.83562,292048.59722,284909.50602,276473.12766,279980.60952,285242.92035,268702.7931,282409.44628,276637.79231,279295.34959,314188.39063,319279.53435,331607.67606,333094.58015,334220.3937,355901.61607,371464.31915,369879.21277,385746.46512,384125.92208,407602.08333,411510.6962,415750.77778,414220.54545,411732.30508,410469.22,397308.92,400106.98113,393180.625,401824.89796,407955.25926,411942.90909,403128.28571,445966.10526,440801.82796,441489.18605,453203.8961,415638.59649,418367.02128,422255.20833,458244.44444
E09000026,Redbridge,E05011255,Wanstead Village,358186.63063,368262.11,370981.45122,344154.81818,336498.58156,322962.52344,306815.02158,284478.34247,309272.64671,322303.07692,348362.56216,370087.23158,352218.93401,352048.93264,343442.55981,335733.72685,350260.10909,355342.35909,376616.625,392899.36036,389457,398463.93578,406429.0131,407058.55963,411199.98661,419578.89954,405390.43096,415727.74459,444069.15481,445528.13636,471392.8894,512887.01794,510934.50216,522590.68981,534354.42396,520144.60976,534488.63351,539941.57065,549845.19048,569625,574219.85816,578196.40816,590485.2293,598422.17544,605061.7697,566061.35912,558172.63253,550658.61818,553184.13187,598101.42105,601521.75373,628345.95238,646669.62069,635765.8945,641024.85887,633986.55319,631501.82243,654043.13333,658672.01389,665220.92169,662870.38667
E09000026,Redbridge,E05011252,South Woodford,358180.02119,374109.76389,366451.27381,364629.91729,357033.52212,317032.71818,302698.0458,306759.11921,313110.58333,322141.01258,347132.09494,369992.44295,379442,391712.45455,389486.55484,364377.28,364624.89143,374529.86631,384736.1236,388891.78313,388240.43931,375423.91358,375549.11515,391155.74586,395692.13918,379317.85938,391746.90357,413023.76224,428121.71174,473524.90749,507549.44059,514178.96774,533627.97917,551918.63536,565937.78771,573099.45912,566870.06494,564898.97516,571917.94118,575630.15924,579989.02098,615696.14184,582973.82857,579193.24359,596828.82639,574822.95455,602578.30882,618449.54918,616693.56,610681.15385,578066.2844,586546.1157,624505.56886,635866.43182,656403.55607,667679.50235,669550.70526,670284.92949,693379,694199.18543,688235.58394
E09000026,Redbridge,E05011246,Ilford Town,219639.5814,231621.50568,223323.47826,220401.20238,232738.46154,211320.27778,216548.30645,216760.82524,215112.62656,207587.22695,204726.32384,201380.35802,185956.92079,188460.57576,206917.67857,201859.21875,200427,204498.75,196791.50943,200161.02941,196617.64706,184245.31646,189039.69412,186143.07895,189486.05983,195631.72727,197474.42446,202589.56,211388.14173,221298.75229,232299.6087,243764.1954,253869.81915,256362.15957,272454.51724,280804.1625,288754.77941,293666.5493,289044.14063,282361.69355,285274.07407,293884.48276,343352.75591,354984.375,352769.84127,351419.49153,276854.23256,247324.65385,244737.76238,242646.07609,242402.31481,254477,299622.93103,316368.97436,316195.89744,352465.12821,353673.07692,328121.21212,348484.375,322444.44444,308161.76471
E09000026,Redbridge,E05011249,Monkhams,467942.12632,460405.72185,449050.32593,448424.18182,425042.62921,441294.33333,448810.09259,441024.30894,440297.25191,433094.37063,461558.14286,493962.33793,502256.47518,530240.5,514877.04895,489958.67376,496081.07432,480158.6259,483291.90441,482374.77778,483540.49618,482979.88806,507266.93103,517076.44654,525823.05389,543746.88202,537832.38983,561831.0565,578690.51872,598461.76271,617798.5509,619534.55882,625671.39306,618327.58182,610588.84177,614013.37255,594356.07692,617504.67969,682929.03175,707958.65812,731689.81967,729446.792,678288.93939,700879.21488,717082.36842,711018,704195.47748,701358.81667,700849.63793,687095.98182,696447.67442,732904.25532,767085.47009,745547.56098,788454.26136,816325.91463,798637.24832,843170,793390.18692,780066.94545,803191.41284
E09000027,Richmond upon Thames,E05000518,Fulwell and Hampton Hill,395999.20076,415469.67686,415059.75556,402590.64865,404212.928,388796.89381,379193.80531,401346.96528,387587.95652,416187.43503,416868.53,417824.22115,440858.4466,430091.9598,475405.27461,468833.64286,456072.25683,457927.10448,455454.5283,470392.45098,495004.41748,516579.00943,499314.49029,508848.583,496803.91221,495811.35802,529469.30612,548151.88835,574862.44022,582436.89011,588626.63536,580112.11979,588890.32727,601004.11607,620022.4537,637442.95588,649479.38857,643778.95266,624625.87195,632394.30588,653856.96045,638175.12022,626200.45789,630021.44886,614392.05202,619514.96273,599739.36527,585011.2948,598803.22043,604650,622911.63333,656418.96648,670308.75,706614.31481,716123.26786,737060.3012,762182.76442,784530.6,855835.52381,836199.82162,825530.34659
E09000027,Richmond upon Thames,E05000520,Hampton,426856.3287,403869.36,412128.77326,377543.83333,371524.55263,371038.30841,329493.99,369685.38938,374323.80159,374525.20661,405925,407851.1811,423513.67188,432202.46479,428202.86986,432491.53714,445437.25143,446471.89571,459918.65644,466752.90132,445118.4303,455765.85795,457586.17021,489909.58549,534118.65746,573081.08466,603339.80447,631931.61765,622651.33333,598517.93478,622200,624344.97608,616644.66176,633023.39698,626174,603865.47651,631952.65385,674342.73504,669447.81955,690343.23741,680505,657167.96296,677058.88158,682759.85915,669774.03101,692829.02439,666825.12097,672565.07874,712832.1223,692171.29268,725128.6194,735644.61935,715039.71429,754057.37281,752397.33624,772154.67773,795575,767613.76923,801368.55782,826656.71141,840044.21769
